lang,seed,split,uid
sun,42,test,sun_00899
sun,42,test,sun_00911
sun,42,test,sun_00924
sun,42,test,sun_00932
sun,42,test,sun_00936
sun,42,test,sun_00937
sun,42,test,sun_00943
sun,42,test,sun_00945
sun,42,test,sun_00952
sun,42,test,sun_00959
sun,42,test,sun_00960
sun,42,test,sun_00962
sun,42,test,sun_00963
sun,42,test,sun_00972
sun,42,test,sun_00982
sun,42,test,sun_00990
sun,42,test,sun_00996
sun,42,test,sun_01000
sun,42,test,sun_01002
sun,42,test,sun_01008
sun,42,test,sun_01014
sun,42,test,sun_01021
sun,42,test,sun_01025
sun,42,test,sun_01027
sun,42,test,sun_01030
sun,42,test,sun_01035
sun,42,test,sun_01038
sun,42,test,sun_01040
sun,42,test,sun_01044
sun,42,test,sun_01046
sun,42,test,sun_01049
sun,42,test,sun_01052
sun,42,test,sun_01054
sun,42,test,sun_01057
sun,42,test,sun_01058
sun,42,test,sun_01061
sun,42,test,sun_01071
sun,42,test,sun_01072
sun,42,test,sun_01075
sun,42,test,sun_01076
sun,42,test,sun_01086
sun,42,test,sun_01094
sun,42,test,sun_01095
sun,42,test,sun_01096
sun,42,test,sun_01102
sun,42,test,sun_01110
sun,42,test,sun_01111
sun,42,test,sun_01113
jav,42,train,jav_00000
jav,42,train,jav_00001
jav,42,train,jav_00003
jav,42,train,jav_00005
jav,42,train,jav_00006
jav,42,train,jav_00007
jav,42,train,jav_00008
jav,42,train,jav_00009
jav,42,train,jav_00011
jav,42,train,jav_00012
jav,42,train,jav_00015
jav,42,train,jav_00016
jav,42,train,jav_00018
jav,42,train,jav_00019
jav,42,train,jav_00020
jav,42,train,jav_00022
jav,42,train,jav_00023
jav,42,train,jav_00026
jav,42,train,jav_00027
jav,42,train,jav_00028
jav,42,train,jav_00029
jav,42,train,jav_00030
jav,42,train,jav_00031
jav,42,train,jav_00032
jav,42,train,jav_00036
jav,42,train,jav_00037
jav,42,train,jav_00038
jav,42,train,jav_00039
jav,42,train,jav_00040
jav,42,train,jav_00041
jav,42,train,jav_00042
jav,42,train,jav_00044
jav,42,train,jav_00045
jav,42,train,jav_00047
jav,42,train,jav_00048
jav,42,train,jav_00050
jav,42,train,jav_00053
jav,42,train,jav_00054
jav,42,train,jav_00055
jav,42,train,jav_00056
jav,42,train,jav_00057
jav,42,train,jav_00059
jav,42,train,jav_00060
jav,42,train,jav_00062
jav,42,train,jav_00064
jav,42,train,jav_00065
jav,42,train,jav_00066
jav,42,train,jav_00067
jav,42,train,jav_00070
jav,42,train,jav_00075
jav,42,train,jav_00076
jav,42,train,jav_00077
jav,42,train,jav_00078
jav,42,train,jav_00079
jav,42,train,jav_00080
jav,42,train,jav_00081
jav,42,train,jav_00082
jav,42,train,jav_00083
jav,42,train,jav_00084
jav,42,train,jav_00085
jav,42,train,jav_00086
jav,42,train,jav_00088
jav,42,train,jav_00089
jav,42,train,jav_00092
jav,42,train,jav_00093
jav,42,train,jav_00094
jav,42,train,jav_00097
jav,42,train,jav_00104
jav,42,train,jav_00105
jav,42,train,jav_00106
jav,42,train,jav_00107
jav,42,train,jav_00108
jav,42,train,jav_00109
jav,42,train,jav_00111
jav,42,train,jav_00112
jav,42,train,jav_00113
jav,42,train,jav_00114
jav,42,train,jav_00116
jav,42,train,jav_00117
jav,42,train,jav_00122
jav,42,train,jav_00123
jav,42,train,jav_00124
jav,42,train,jav_00125
jav,42,train,jav_00126
jav,42,train,jav_00127
jav,42,train,jav_00129
jav,42,train,jav_00132
jav,42,train,jav_00133
jav,42,train,jav_00136
jav,42,train,jav_00137
jav,42,train,jav_00138
jav,42,train,jav_00140
jav,42,train,jav_00141
jav,42,train,jav_00143
jav,42,train,jav_00146
jav,42,train,jav_00148
jav,42,train,jav_00149
jav,42,train,jav_00150
jav,42,val,jav_00004
jav,42,val,jav_00013
jav,42,val,jav_00014
jav,42,val,jav_00021
jav,42,val,jav_00024
jav,42,val,jav_00034
jav,42,val,jav_00046
jav,42,val,jav_00051
jav,42,val,jav_00052
jav,42,val,jav_00068
jav,42,val,jav_00071
jav,42,val,jav_00074
jav,42,val,jav_00095
jav,42,val,jav_00096
jav,42,val,jav_00098
jav,42,val,jav_00102
jav,42,val,jav_00115
jav,42,val,jav_00130
jav,42,val,jav_00142
jav,42,val,jav_00144
jav,42,val,jav_00145
jav,42,val,jav_00147
jav,42,test,jav_00002
jav,42,test,jav_00010
jav,42,test,jav_00017
jav,42,test,jav_00025
jav,42,test,jav_00033
jav,42,test,jav_00035
jav,42,test,jav_00043
jav,42,test,jav_00049
jav,42,test,jav_00058
jav,42,test,jav_00061
jav,42,test,jav_00063
jav,42,test,jav_00069
jav,42,test,jav_00072
jav,42,test,jav_00073
jav,42,test,jav_00087
jav,42,test,jav_00090
jav,42,test,jav_00091
jav,42,test,jav_00099
jav,42,test,jav_00100
jav,42,test,jav_00101
jav,42,test,jav_00103
jav,42,test,jav_00110
jav,42,test,jav_00118
jav,42,test,jav_00119
jav,42,test,jav_00120
jav,42,test,jav_00121
jav,42,test,jav_00128
jav,42,test,jav_00131
jav,42,test,jav_00134
jav,42,test,jav_00135
jav,42,test,jav_00139
ind,42,train,ind_00000
ind,42,train,ind_00002
ind,42,train,ind_00003
ind,42,train,ind_00004
ind,42,train,ind_00006
ind,42,train,ind_00007
ind,42,train,ind_00009
ind,42,train,ind_00010
ind,42,train,ind_00011
ind,42,train,ind_00012
ind,42,train,ind_00013
ind,42,train,ind_00014
ind,42,train,ind_00017
ind,42,train,ind_00021
ind,42,train,ind_00022
ind,42,train,ind_00023
ind,42,train,ind_00024
ind,42,train,ind_00025
ind,42,train,ind_00026
ind,42,train,ind_00027
ind,42,train,ind_00028
ind,42,train,ind_00030
ind,42,train,ind_00031
ind,42,train,ind_00032
ind,42,train,ind_00036
ind,42,train,ind_00037
ind,42,train,ind_00039
ind,42,train,ind_00040
ind,42,train,ind_00041
ind,42,train,ind_00042
ind,42,train,ind_00043
ind,42,train,ind_00045
ind,42,train,ind_00046
ind,42,train,ind_00047
ind,42,train,ind_00048
ind,42,train,ind_00049
ind,42,train,ind_00050
ind,42,train,ind_00051
ind,42,train,ind_00053
ind,42,train,ind_00054
ind,42,train,ind_00055
ind,42,train,ind_00056
ind,42,train,ind_00060
ind,42,train,ind_00061
ind,42,train,ind_00066
ind,42,train,ind_00067
ind,42,train,ind_00068
ind,42,train,ind_00069
ind,42,train,ind_00071
ind,42,train,ind_00072
ind,42,train,ind_00073
ind,42,train,ind_00078
ind,42,train,ind_00082
ind,42,train,ind_00083
ind,42,train,ind_00085
ind,42,train,ind_00086
ind,42,train,ind_00087
ind,42,train,ind_00089
ind,42,train,ind_00091
ind,42,train,ind_00092
ind,42,train,ind_00093
ind,42,train,ind_00094
ind,42,train,ind_00096
ind,42,train,ind_00097
ind,42,train,ind_00098
ind,42,train,ind_00100
ind,42,train,ind_00101
ind,42,train,ind_00103
ind,42,train,ind_00104
ind,42,train,ind_00108
ind,42,train,ind_00110
ind,42,train,ind_00112
ind,42,train,ind_00114
ind,42,train,ind_00115
ind,42,train,ind_00116
ind,42,train,ind_00117
ind,42,train,ind_00119
ind,42,train,ind_00121
ind,42,train,ind_00122
ind,42,train,ind_00123
ind,42,train,ind_00124
ind,42,train,ind_00125
ind,42,train,ind_00126
ind,42,train,ind_00127
ind,42,train,ind_00129
ind,42,train,ind_00131
ind,42,train,ind_00132
ind,42,train,ind_00134
ind,42,train,ind_00135
ind,42,train,ind_00139
ind,42,train,ind_00141
ind,42,train,ind_00144
ind,42,train,ind_00145
ind,42,train,ind_00147
ind,42,train,ind_00148
ind,42,train,ind_00149
ind,42,train,ind_00152
ind,42,train,ind_00153
ind,42,train,ind_00154
ind,42,train,ind_00155
ind,42,val,ind_00008
ind,42,val,ind_00016
ind,42,val,ind_00029
ind,42,val,ind_00033
ind,42,val,ind_00052
ind,42,val,ind_00059
ind,42,val,ind_00065
ind,42,val,ind_00070
ind,42,val,ind_00074
ind,42,val,ind_00076
ind,42,val,ind_00079
ind,42,val,ind_00080
ind,42,val,ind_00099
ind,42,val,ind_00102
ind,42,val,ind_00105
ind,42,val,ind_00118
ind,42,val,ind_00130
ind,42,val,ind_00133
ind,42,val,ind_00137
ind,42,val,ind_00138
ind,42,val,ind_00142
ind,42,val,ind_00146
ind,42,val,ind_00151
ind,42,test,ind_00001
ind,42,test,ind_00005
ind,42,test,ind_00015
ind,42,test,ind_00018
ind,42,test,ind_00019
ind,42,test,ind_00020
ind,42,test,ind_00034
ind,42,test,ind_00035
ind,42,test,ind_00038
ind,42,test,ind_00044
ind,42,test,ind_00057
ind,42,test,ind_00058
ind,42,test,ind_00062
ind,42,test,ind_00063
ind,42,test,ind_00064
ind,42,test,ind_00075
ind,42,test,ind_00077
ind,42,test,ind_00081
ind,42,test,ind_00084
ind,42,test,ind_00088
ind,42,test,ind_00090
ind,42,test,ind_00095
ind,42,test,ind_00106
ind,42,test,ind_00107
ind,42,test,ind_00109
ind,42,test,ind_00111
ind,42,test,ind_00113
ind,42,test,ind_00120
ind,42,test,ind_00128
ind,42,test,ind_00136
ind,42,test,ind_00140
ind,42,test,ind_00143
ind,42,test,ind_00150
sun,7,train,sun_00000
sun,7,train,sun_00001
sun,7,train,sun_00002
sun,7,train,sun_00003
sun,7,train,sun_00004
sun,7,train,sun_00005
sun,7,train,sun_00006
sun,7,train,sun_00009
sun,7,train,sun_00010
sun,7,train,sun_00012
sun,7,train,sun_00013
sun,7,train,sun_00014
sun,7,train,sun_00015
sun,7,train,sun_00017
sun,7,train,sun_00018
sun,7,train,sun_00019
sun,7,train,sun_00021
sun,7,train,sun_00022
sun,7,train,sun_00023
sun,7,train,sun_00024
sun,7,train,sun_00025
sun,7,train,sun_00026
sun,7,train,sun_00027
sun,7,train,sun_00029
sun,7,train,sun_00031
sun,7,train,sun_00032
sun,7,train,sun_00034
sun,7,train,sun_00038
sun,7,train,sun_00040
sun,7,train,sun_00041
sun,7,train,sun_00043
sun,7,train,sun_00044
sun,7,train,sun_00046
sun,7,train,sun_00048
sun,7,train,sun_00051
sun,7,train,sun_00053
sun,7,train,sun_00054
sun,7,train,sun_00055
sun,7,train,sun_00057
sun,7,train,sun_00058
sun,7,train,sun_00059
sun,7,train,sun_00060
sun,7,train,sun_00063
sun,7,train,sun_00064
sun,7,train,sun_00066
sun,7,train,sun_00067
sun,7,train,sun_00068
sun,7,train,sun_00070
sun,7,train,sun_00071
sun,7,train,sun_00074
sun,7,train,sun_00075
sun,7,train,sun_00080
sun,7,train,sun_00081
sun,7,train,sun_00083
sun,7,train,sun_00085
sun,7,train,sun_00088
sun,7,train,sun_00090
sun,7,train,sun_00093
sun,7,train,sun_00094
sun,7,train,sun_00097
sun,7,train,sun_00098
sun,7,train,sun_00099
sun,7,train,sun_00103
sun,7,train,sun_00106
sun,7,train,sun_00108
sun,7,train,sun_00109
sun,7,train,sun_00110
sun,7,train,sun_00111
sun,7,train,sun_00112
sun,7,train,sun_00113
sun,7,train,sun_00114
sun,7,train,sun_00115
sun,7,train,sun_00118
sun,7,train,sun_00119
sun,7,train,sun_00122
sun,7,train,sun_00123
sun,7,train,sun_00124
sun,7,train,sun_00125
sun,7,train,sun_00128
sun,7,train,sun_00129
sun,7,train,sun_00130
sun,7,train,sun_00133
sun,7,train,sun_00134
sun,7,train,sun_00138
sun,7,train,sun_00139
sun,7,train,sun_00140
sun,7,train,sun_00141
sun,7,train,sun_00142
sun,7,train,sun_00143
sun,7,train,sun_00144
sun,7,train,sun_00145
sun,7,train,sun_00146
sun,7,train,sun_00147
sun,7,train,sun_00148
sun,7,train,sun_00149
sun,7,train,sun_00150
sun,7,train,sun_00151
sun,7,train,sun_00152
sun,7,train,sun_00153
sun,7,train,sun_00155
sun,7,train,sun_00156
sun,7,train,sun_00158
sun,7,train,sun_00159
sun,7,train,sun_00160
sun,7,train,sun_00163
sun,7,train,sun_00164
sun,7,train,sun_00167
sun,7,train,sun_00168
sun,7,train,sun_00169
sun,7,train,sun_00170
sun,7,train,sun_00171
sun,7,train,sun_00172
sun,7,train,sun_00174
sun,7,train,sun_00176
sun,7,train,sun_00177
sun,7,train,sun_00179
sun,7,train,sun_00180
sun,7,train,sun_00181
sun,7,train,sun_00182
sun,7,train,sun_00185
sun,7,train,sun_00186
sun,7,train,sun_00187
sun,7,train,sun_00188
sun,7,train,sun_00189
sun,7,train,sun_00190
sun,7,train,sun_00193
sun,7,train,sun_00195
sun,7,train,sun_00196
sun,7,train,sun_00197
sun,7,train,sun_00200
sun,7,train,sun_00201
sun,7,train,sun_00204
sun,7,train,sun_00205
sun,7,train,sun_00207
sun,7,train,sun_00209
sun,7,train,sun_00210
sun,7,train,sun_00211
sun,7,train,sun_00212
sun,7,train,sun_00214
sun,7,train,sun_00216
sun,7,train,sun_00217
sun,7,train,sun_00219
sun,7,train,sun_00220
sun,7,train,sun_00222
sun,7,train,sun_00224
sun,7,train,sun_00227
sun,7,train,sun_00228
sun,7,train,sun_00229
sun,7,train,sun_00230
sun,7,train,sun_00232
sun,7,train,sun_00233
sun,7,train,sun_00234
sun,7,train,sun_00236
sun,7,train,sun_00237
sun,7,train,sun_00238
sun,7,train,sun_00239
sun,7,train,sun_00243
sun,7,train,sun_00244
sun,7,train,sun_00245
sun,7,train,sun_00249
sun,7,train,sun_00250
sun,7,train,sun_00251
sun,7,train,sun_00252
sun,7,train,sun_00253
sun,7,train,sun_00255
sun,7,train,sun_00256
sun,7,train,sun_00257
sun,7,train,sun_00258
sun,7,train,sun_00259
sun,7,train,sun_00260
sun,7,train,sun_00261
sun,7,train,sun_00262
sun,7,train,sun_00263
sun,7,train,sun_00265
sun,7,train,sun_00266
sun,7,train,sun_00267
sun,7,train,sun_00270
sun,7,train,sun_00272
sun,7,train,sun_00273
sun,7,train,sun_00274
sun,7,train,sun_00276
sun,7,train,sun_00278
sun,7,train,sun_00279
sun,7,train,sun_00281
sun,7,train,sun_00282
sun,7,train,sun_00283
sun,7,train,sun_00285
sun,7,train,sun_00288
sun,7,train,sun_00289
sun,7,train,sun_00290
sun,7,train,sun_00293
sun,7,train,sun_00294
sun,7,train,sun_00295
sun,7,train,sun_00296
sun,7,train,sun_00297
sun,7,train,sun_00300
sun,7,train,sun_00301
sun,7,train,sun_00302
sun,7,train,sun_00305
sun,7,train,sun_00306
sun,7,train,sun_00308
sun,7,train,sun_00310
sun,7,train,sun_00311
sun,7,train,sun_00313
sun,7,train,sun_00314
sun,7,train,sun_00315
sun,7,train,sun_00316
sun,7,train,sun_00317
sun,7,train,sun_00318
sun,7,train,sun_00319
sun,7,train,sun_00320
sun,7,train,sun_00323
sun,7,train,sun_00324
sun,7,train,sun_00325
sun,7,train,sun_00326
sun,7,train,sun_00327
sun,7,train,sun_00328
sun,7,train,sun_00329
sun,7,train,sun_00330
sun,7,train,sun_00335
sun,7,train,sun_00336
sun,7,train,sun_00339
sun,7,train,sun_00344
sun,7,train,sun_00347
sun,7,train,sun_00350
sun,7,train,sun_00351
sun,7,train,sun_00353
sun,7,train,sun_00355
sun,7,train,sun_00356
sun,7,train,sun_00357
sun,7,train,sun_00358
sun,7,train,sun_00360
sun,7,train,sun_00362
sun,7,train,sun_00363
sun,7,train,sun_00366
sun,7,train,sun_00367
sun,7,train,sun_00370
sun,7,train,sun_00371
sun,7,train,sun_00372
sun,7,train,sun_00373
sun,7,train,sun_00374
sun,7,train,sun_00378
sun,7,train,sun_00379
sun,7,train,sun_00381
sun,7,train,sun_00383
sun,7,train,sun_00384
sun,7,train,sun_00385
sun,7,train,sun_00387
sun,7,train,sun_00388
sun,7,train,sun_00389
sun,7,train,sun_00390
sun,7,train,sun_00393
sun,7,train,sun_00394
sun,7,train,sun_00395
sun,7,train,sun_00396
sun,7,train,sun_00397
sun,7,train,sun_00398
sun,7,train,sun_00402
sun,7,train,sun_00403
sun,7,train,sun_00405
sun,7,train,sun_00406
sun,7,train,sun_00407
sun,7,train,sun_00408
sun,7,train,sun_00409
sun,7,train,sun_00410
sun,7,train,sun_00411
sun,7,train,sun_00412
sun,7,train,sun_00414
sun,7,train,sun_00415
sun,7,train,sun_00416
sun,7,train,sun_00417
sun,7,train,sun_00418
sun,7,train,sun_00420
sun,7,train,sun_00421
sun,7,train,sun_00422
sun,7,train,sun_00423
sun,7,train,sun_00424
sun,7,train,sun_00425
sun,7,train,sun_00426
sun,7,train,sun_00427
sun,7,train,sun_00429
sun,7,train,sun_00430
sun,7,train,sun_00431
sun,7,train,sun_00432
sun,7,train,sun_00435
sun,7,train,sun_00438
sun,7,train,sun_00439
sun,7,train,sun_00441
sun,7,train,sun_00442
sun,7,train,sun_00445
sun,7,train,sun_00446
sun,7,train,sun_00447
sun,7,train,sun_00448
sun,7,train,sun_00449
sun,7,train,sun_00452
sun,7,train,sun_00454
sun,7,train,sun_00455
sun,7,train,sun_00456
sun,7,train,sun_00457
sun,7,train,sun_00459
sun,7,train,sun_00460
sun,7,train,sun_00463
sun,7,train,sun_00464
sun,7,train,sun_00465
sun,7,train,sun_00466
sun,7,train,sun_00467
sun,7,train,sun_00468
sun,7,train,sun_00469
sun,7,train,sun_00470
sun,7,train,sun_00471
sun,7,train,sun_00472
sun,7,train,sun_00473
sun,7,train,sun_00474
sun,7,train,sun_00476
sun,7,train,sun_00478
sun,7,train,sun_00482
sun,7,train,sun_00483
sun,7,train,sun_00486
sun,7,train,sun_00487
sun,7,train,sun_00488
sun,7,train,sun_00489
sun,7,train,sun_00490
sun,7,train,sun_00492
sun,7,train,sun_00493
sun,7,train,sun_00496
sun,7,train,sun_00498
sun,7,train,sun_00502
sun,7,train,sun_00503
sun,7,train,sun_00504
sun,7,train,sun_00505
sun,7,train,sun_00506
sun,7,train,sun_00507
sun,7,train,sun_00508
sun,7,train,sun_00510
sun,7,train,sun_00511
sun,7,train,sun_00513
sun,7,train,sun_00514
sun,7,train,sun_00518
sun,7,train,sun_00519
sun,7,train,sun_00520
sun,7,train,sun_00521
sun,7,train,sun_00522
sun,7,train,sun_00523
sun,7,train,sun_00525
sun,7,train,sun_00527
sun,7,train,sun_00528
sun,7,train,sun_00529
sun,7,train,sun_00530
sun,7,train,sun_00531
sun,7,train,sun_00533
sun,7,train,sun_00534
sun,7,train,sun_00536
sun,7,train,sun_00537
sun,7,train,sun_00538
sun,7,train,sun_00540
sun,7,train,sun_00541
sun,7,train,sun_00543
sun,7,train,sun_00544
sun,7,train,sun_00547
sun,7,train,sun_00549
sun,7,train,sun_00550
sun,7,train,sun_00551
sun,7,train,sun_00553
sun,7,train,sun_00554
sun,7,train,sun_00555
sun,7,train,sun_00556
sun,7,train,sun_00557
sun,7,train,sun_00558
sun,7,train,sun_00561
sun,7,train,sun_00562
sun,7,train,sun_00563
sun,7,train,sun_00564
sun,7,train,sun_00565
sun,7,train,sun_00567
sun,7,train,sun_00568
sun,7,train,sun_00570
sun,7,train,sun_00571
sun,7,train,sun_00572
sun,7,train,sun_00574
sun,7,train,sun_00575
sun,7,train,sun_00577
sun,7,train,sun_00578
sun,7,train,sun_00579
sun,7,train,sun_00580
sun,7,train,sun_00581
sun,7,train,sun_00582
sun,7,train,sun_00585
sun,7,train,sun_00586
sun,7,train,sun_00588
sun,7,train,sun_00589
sun,7,train,sun_00590
sun,7,train,sun_00591
sun,7,train,sun_00592
sun,7,train,sun_00593
sun,7,train,sun_00594
sun,7,train,sun_00595
sun,7,train,sun_00596
sun,7,train,sun_00597
sun,7,train,sun_00598
sun,7,train,sun_00601
sun,7,train,sun_00602
sun,7,train,sun_00603
sun,7,train,sun_00609
sun,7,train,sun_00610
sun,7,train,sun_00612
sun,7,train,sun_00614
sun,7,train,sun_00615
sun,7,train,sun_00616
sun,7,train,sun_00617
sun,7,train,sun_00618
sun,7,train,sun_00619
sun,7,train,sun_00620
sun,7,train,sun_00621
sun,7,train,sun_00623
sun,7,train,sun_00625
sun,7,train,sun_00626
sun,7,train,sun_00627
sun,7,train,sun_00628
sun,7,train,sun_00630
sun,7,train,sun_00631
sun,7,train,sun_00632
sun,7,train,sun_00635
sun,7,train,sun_00637
sun,7,train,sun_00638
sun,7,train,sun_00640
sun,7,train,sun_00641
sun,7,train,sun_00644
sun,7,train,sun_00645
sun,7,train,sun_00647
sun,7,train,sun_00649
sun,7,train,sun_00650
sun,7,train,sun_00652
sun,7,train,sun_00654
sun,7,train,sun_00655
sun,7,train,sun_00657
sun,7,train,sun_00660
sun,7,train,sun_00663
sun,7,train,sun_00664
sun,7,train,sun_00665
sun,7,train,sun_00666
sun,7,train,sun_00669
sun,7,train,sun_00671
sun,7,train,sun_00673
sun,7,train,sun_00675
sun,7,train,sun_00676
sun,7,train,sun_00679
sun,7,train,sun_00680
sun,7,train,sun_00681
sun,7,train,sun_00682
sun,7,train,sun_00683
sun,7,train,sun_00684
sun,7,train,sun_00687
sun,7,train,sun_00689
sun,7,train,sun_00691
sun,7,train,sun_00692
sun,7,train,sun_00693
sun,7,train,sun_00694
sun,7,train,sun_00697
sun,7,train,sun_00698
sun,7,train,sun_00699
sun,7,train,sun_00700
sun,7,train,sun_00701
sun,7,train,sun_00705
sun,7,train,sun_00706
sun,7,train,sun_00711
sun,7,train,sun_00712
sun,7,train,sun_00713
sun,7,train,sun_00714
sun,7,train,sun_00716
sun,7,train,sun_00718
sun,7,train,sun_00719
sun,7,train,sun_00720
sun,7,train,sun_00722
sun,7,train,sun_00724
sun,7,train,sun_00725
sun,7,train,sun_00727
sun,7,train,sun_00728
sun,7,train,sun_00729
sun,7,train,sun_00730
sun,7,train,sun_00731
sun,7,train,sun_00733
sun,7,train,sun_00734
sun,7,train,sun_00736
sun,7,train,sun_00737
sun,7,train,sun_00738
sun,7,train,sun_00739
sun,7,train,sun_00740
sun,7,train,sun_00741
sun,7,train,sun_00742
sun,7,train,sun_00744
sun,7,train,sun_00747
sun,7,train,sun_00748
sun,7,train,sun_00749
sun,7,train,sun_00750
sun,7,train,sun_00751
sun,7,train,sun_00761
sun,7,train,sun_00762
sun,7,train,sun_00764
sun,7,train,sun_00766
sun,7,train,sun_00768
sun,7,train,sun_00770
sun,7,train,sun_00771
sun,7,train,sun_00773
sun,7,train,sun_00775
sun,7,train,sun_00777
sun,7,train,sun_00778
sun,7,train,sun_00779
sun,7,train,sun_00780
sun,7,train,sun_00781
sun,7,train,sun_00784
sun,7,train,sun_00785
sun,7,train,sun_00786
sun,7,train,sun_00787
sun,7,train,sun_00788
sun,7,train,sun_00789
sun,7,train,sun_00790
sun,7,train,sun_00791
sun,7,train,sun_00792
sun,7,train,sun_00793
sun,7,train,sun_00795
sun,7,train,sun_00797
sun,7,train,sun_00800
sun,7,train,sun_00802
sun,7,train,sun_00803
sun,7,train,sun_00805
sun,7,train,sun_00810
sun,7,train,sun_00811
sun,7,train,sun_00812
sun,7,train,sun_00813
sun,7,train,sun_00815
sun,7,train,sun_00816
sun,7,train,sun_00817
sun,7,train,sun_00818
sun,7,train,sun_00819
sun,7,train,sun_00820
sun,7,train,sun_00825
sun,7,train,sun_00826
sun,7,train,sun_00827
sun,7,train,sun_00828
sun,7,train,sun_00829
sun,7,train,sun_00830
sun,7,train,sun_00831
sun,7,train,sun_00832
sun,7,train,sun_00833
sun,7,train,sun_00834
sun,7,train,sun_00837
sun,7,train,sun_00838
sun,7,train,sun_00839
sun,7,train,sun_00840
sun,7,train,sun_00841
sun,7,train,sun_00844
sun,7,train,sun_00845
sun,7,train,sun_00846
sun,7,train,sun_00847
sun,7,train,sun_00848
sun,7,train,sun_00849
sun,7,train,sun_00851
sun,7,train,sun_00852
sun,7,train,sun_00853
sun,7,train,sun_00854
sun,7,train,sun_00856
sun,7,train,sun_00857
sun,7,train,sun_00860
sun,7,train,sun_00861
sun,7,train,sun_00862
sun,7,train,sun_00863
sun,7,train,sun_00866
sun,7,train,sun_00869
sun,7,train,sun_00870
sun,7,train,sun_00871
sun,7,train,sun_00872
sun,7,train,sun_00873
sun,7,train,sun_00874
sun,7,train,sun_00876
sun,7,train,sun_00878
sun,7,train,sun_00880
sun,7,train,sun_00883
sun,7,train,sun_00884
sun,7,train,sun_00885
sun,7,train,sun_00886
sun,7,train,sun_00887
sun,7,train,sun_00888
sun,7,train,sun_00889
