seed,split,uid
42,train,tok_02108
42,train,tok_02109
42,train,tok_02110
42,train,tok_02111
42,train,tok_02112
42,train,tok_02114
42,train,tok_02116
42,train,tok_02117
42,train,tok_02119
42,train,tok_02121
42,train,tok_02123
42,train,tok_02124
42,train,tok_02125
42,train,tok_02128
42,train,tok_02129
42,train,tok_02130
42,train,tok_02132
42,train,tok_02134
42,train,tok_02135
42,train,tok_02137
42,train,tok_02138
42,train,tok_02139
42,train,tok_02141
42,train,tok_02142
42,train,tok_02143
42,train,tok_02144
42,train,tok_02145
42,train,tok_02146
42,train,tok_02148
42,train,tok_02149
42,train,tok_02151
42,train,tok_02152
42,train,tok_02153
42,train,tok_02155
42,train,tok_02158
42,train,tok_02159
42,train,tok_02161
42,train,tok_02163
42,train,tok_02165
42,train,tok_02166
42,train,tok_02167
42,train,tok_02168
42,train,tok_02170
42,train,tok_02171
42,train,tok_02172
42,train,tok_02173
42,train,tok_02174
42,train,tok_02175
42,train,tok_02176
42,train,tok_02177
42,train,tok_02179
42,train,tok_02180
42,train,tok_02182
42,train,tok_02183
42,train,tok_02185
42,train,tok_02186
42,train,tok_02187
42,train,tok_02188
42,train,tok_02189
42,train,tok_02190
42,train,tok_02191
42,train,tok_02192
42,train,tok_02193
42,train,tok_02195
42,train,tok_02198
42,train,tok_02199
42,train,tok_02201
42,train,tok_02202
42,train,tok_02203
42,train,tok_02205
42,train,tok_02206
42,train,tok_02207
42,train,tok_02208
42,train,tok_02209
42,train,tok_02210
42,train,tok_02211
42,train,tok_02212
42,train,tok_02215
42,train,tok_02216
42,train,tok_02217
42,train,tok_02220
42,train,tok_02221
42,train,tok_02222
42,train,tok_02223
42,train,tok_02224
42,train,tok_02225
42,train,tok_02227
42,train,tok_02228
42,train,tok_02230
42,train,tok_02231
42,train,tok_02232
42,train,tok_02234
42,train,tok_02235
42,train,tok_02236
42,train,tok_02238
42,train,tok_02239
42,train,tok_02241
42,train,tok_02243
42,train,tok_02244
42,train,tok_02246
42,train,tok_02247
42,train,tok_02248
42,train,tok_02252
42,train,tok_02253
42,train,tok_02256
42,train,tok_02257
42,train,tok_02259
42,train,tok_02260
42,train,tok_02261
42,train,tok_02262
42,train,tok_02263
42,train,tok_02266
42,train,tok_02267
42,train,tok_02268
42,train,tok_02269
42,train,tok_02271
42,train,tok_02272
42,train,tok_02274
42,train,tok_02276
42,train,tok_02277
42,train,tok_02278
42,train,tok_02280
42,train,tok_02281
42,train,tok_02285
42,train,tok_02286
42,train,tok_02287
42,train,tok_02290
42,train,tok_02292
42,train,tok_02295
42,train,tok_02296
42,train,tok_02298
42,train,tok_02299
42,train,tok_02300
42,train,tok_02301
42,train,tok_02302
42,train,tok_02304
42,train,tok_02305
42,train,tok_02308
42,train,tok_02309
42,train,tok_02310
42,train,tok_02311
42,train,tok_02312
42,train,tok_02314
42,train,tok_02316
42,train,tok_02317
42,train,tok_02319
42,train,tok_02321
42,train,tok_02322
42,train,tok_02324
42,train,tok_02325
42,train,tok_02326
42,train,tok_02327
42,train,tok_02329
42,train,tok_02331
42,train,tok_02333
42,train,tok_02337
42,train,tok_02338
42,train,tok_02341
42,train,tok_02342
42,train,tok_02344
42,train,tok_02347
42,train,tok_02348
42,train,tok_02352
42,train,tok_02353
42,train,tok_02354
42,train,tok_02355
42,train,tok_02356
42,train,tok_02357
42,train,tok_02358
42,train,tok_02359
42,train,tok_02360
42,train,tok_02362
42,train,tok_02363
42,train,tok_02364
42,train,tok_02365
42,train,tok_02366
42,train,tok_02369
42,train,tok_02371
42,train,tok_02372
42,train,tok_02373
42,train,tok_02374
42,train,tok_02375
42,train,tok_02377
42,train,tok_02378
42,train,tok_02380
42,train,tok_02381
42,train,tok_02385
42,train,tok_02386
42,train,tok_02389
42,train,tok_02390
42,train,tok_02391
42,train,tok_02393
42,train,tok_02396
42,train,tok_02397
42,train,tok_02398
42,train,tok_02400
42,train,tok_02401
42,train,tok_02402
42,train,tok_02403
42,train,tok_02405
42,train,tok_02406
42,train,tok_02407
42,train,tok_02408
42,train,tok_02409
42,train,tok_02410
42,train,tok_02413
42,train,tok_02414
42,train,tok_02415
42,train,tok_02418
42,train,tok_02419
42,train,tok_02420
42,train,tok_02421
42,train,tok_02422
42,train,tok_02424
42,train,tok_02426
42,train,tok_02427
42,train,tok_02428
42,train,tok_02429
42,train,tok_02430
42,train,tok_02431
42,train,tok_02432
42,train,tok_02433
42,train,tok_02434
42,train,tok_02436
42,train,tok_02439
42,train,tok_02440
42,train,tok_02443
42,train,tok_02445
42,train,tok_02446
42,train,tok_02448
42,train,tok_02449
42,train,tok_02453
42,train,tok_02456
42,train,tok_02460
42,train,tok_02462
42,train,tok_02463
42,train,tok_02464
42,train,tok_02465
42,train,tok_02466
42,train,tok_02467
42,train,tok_02469
42,train,tok_02470
42,train,tok_02471
42,train,tok_02472
42,train,tok_02473
42,train,tok_02474
42,train,tok_02475
42,train,tok_02476
42,train,tok_02478
42,train,tok_02479
42,train,tok_02480
42,train,tok_02483
42,train,tok_02484
42,train,tok_02485
42,train,tok_02486
42,train,tok_02487
42,train,tok_02488
42,train,tok_02489
42,train,tok_02490
42,train,tok_02491
42,train,tok_02492
42,train,tok_02493
42,train,tok_02495
42,train,tok_02500
42,train,tok_02501
42,train,tok_02502
42,train,tok_02503
42,train,tok_02504
42,train,tok_02505
42,train,tok_02506
42,train,tok_02507
42,train,tok_02511
42,train,tok_02512
42,train,tok_02513
42,train,tok_02515
42,train,tok_02517
42,train,tok_02518
42,train,tok_02519
42,train,tok_02520
42,train,tok_02521
42,train,tok_02522
42,train,tok_02524
42,train,tok_02525
42,train,tok_02526
42,train,tok_02528
42,train,tok_02530
42,train,tok_02531
42,train,tok_02532
42,train,tok_02533
42,train,tok_02534
42,train,tok_02535
42,train,tok_02536
42,train,tok_02537
42,train,tok_02538
42,train,tok_02539
42,train,tok_02542
42,train,tok_02545
42,train,tok_02546
42,train,tok_02547
42,train,tok_02550
42,train,tok_02551
42,train,tok_02553
42,train,tok_02554
42,train,tok_02555
42,train,tok_02557
42,train,tok_02558
42,train,tok_02559
42,train,tok_02560
42,train,tok_02561
42,train,tok_02563
42,train,tok_02565
42,train,tok_02566
42,train,tok_02571
42,train,tok_02574
42,train,tok_02575
42,train,tok_02577
42,train,tok_02580
42,train,tok_02582
42,train,tok_02583
42,train,tok_02585
42,train,tok_02586
42,train,tok_02588
42,train,tok_02589
42,train,tok_02590
42,train,tok_02593
42,train,tok_02595
42,train,tok_02597
42,train,tok_02598
42,train,tok_02600
42,train,tok_02601
42,train,tok_02602
42,train,tok_02603
42,train,tok_02607
42,train,tok_02608
42,train,tok_02610
42,train,tok_02611
42,train,tok_02614
42,train,tok_02615
42,train,tok_02616
42,train,tok_02619
42,train,tok_02620
42,train,tok_02622
42,train,tok_02625
42,train,tok_02627
42,train,tok_02629
42,train,tok_02631
42,train,tok_02632
42,train,tok_02633
42,train,tok_02634
42,train,tok_02635
42,train,tok_02637
42,train,tok_02639
42,train,tok_02641
42,train,tok_02645
42,train,tok_02646
42,train,tok_02648
42,train,tok_02649
42,train,tok_02653
42,train,tok_02655
42,train,tok_02657
42,train,tok_02658
42,train,tok_02660
42,train,tok_02661
42,train,tok_02662
42,train,tok_02663
42,train,tok_02666
42,train,tok_02668
42,train,tok_02672
42,train,tok_02673
42,train,tok_02674
42,train,tok_02676
42,train,tok_02677
42,train,tok_02678
42,train,tok_02679
42,train,tok_02680
42,train,tok_02681
42,train,tok_02682
42,train,tok_02685
42,train,tok_02686
42,train,tok_02687
42,train,tok_02690
42,train,tok_02691
42,train,tok_02693
42,train,tok_02694
42,train,tok_02695
42,train,tok_02696
42,train,tok_02697
42,train,tok_02698
42,train,tok_02699
42,train,tok_02700
42,train,tok_02703
42,train,tok_02704
42,train,tok_02705
42,train,tok_02706
42,train,tok_02707
42,train,tok_02708
42,train,tok_02710
42,train,tok_02712
42,train,tok_02714
42,train,tok_02715
42,train,tok_02716
42,train,tok_02718
42,train,tok_02719
42,train,tok_02720
42,train,tok_02721
42,train,tok_02723
42,train,tok_02724
42,train,tok_02725
42,train,tok_02731
42,train,tok_02732
42,train,tok_02734
42,train,tok_02735
42,train,tok_02736
42,train,tok_02737
42,train,tok_02738
42,train,tok_02739
42,train,tok_02741
42,train,tok_02742
42,train,tok_02743
42,train,tok_02744
42,train,tok_02745
42,train,tok_02751
42,train,tok_02752
42,train,tok_02753
42,train,tok_02757
42,train,tok_02758
42,train,tok_02761
42,train,tok_02762
42,train,tok_02763
42,train,tok_02767
42,train,tok_02768
42,train,tok_02772
42,train,tok_02774
42,train,tok_02775
42,train,tok_02777
42,train,tok_02778
42,train,tok_02779
42,train,tok_02780
42,train,tok_02782
42,train,tok_02783
42,train,tok_02785
42,train,tok_02787
42,train,tok_02788
42,train,tok_02789
42,train,tok_02790
42,train,tok_02791
42,train,tok_02792
42,train,tok_02793
42,train,tok_02795
42,train,tok_02797
42,train,tok_02798
42,train,tok_02799
42,train,tok_02800
42,train,tok_02801
42,train,tok_02802
42,train,tok_02803
42,train,tok_02804
42,train,tok_02805
42,train,tok_02806
42,train,tok_02807
42,train,tok_02808
42,train,tok_02811
42,train,tok_02812
42,train,tok_02813
42,train,tok_02814
42,train,tok_02816
42,train,tok_02818
42,train,tok_02819
42,train,tok_02820
42,train,tok_02822
42,train,tok_02823
42,train,tok_02826
42,train,tok_02828
42,train,tok_02830
42,train,tok_02832
42,train,tok_02833
42,train,tok_02835
42,train,tok_02837
42,train,tok_02838
42,train,tok_02839
42,train,tok_02841
42,train,tok_02842
42,train,tok_02843
42,train,tok_02847
42,train,tok_02848
42,train,tok_02849
42,train,tok_02850
42,train,tok_02851
42,train,tok_02854
42,train,tok_02858
42,train,tok_02859
42,train,tok_02861
42,train,tok_02862
42,train,tok_02863
42,train,tok_02865
42,train,tok_02866
42,train,tok_02867
42,train,tok_02868
42,train,tok_02869
42,train,tok_02870
42,train,tok_02874
42,train,tok_02875
42,train,tok_02876
42,train,tok_02877
42,train,tok_02878
42,train,tok_02881
42,train,tok_02883
42,train,tok_02884
42,train,tok_02887
42,train,tok_02889
42,train,tok_02890
42,train,tok_02891
42,train,tok_02892
42,train,tok_02893
42,train,tok_02894
42,train,tok_02895
42,train,tok_02896
42,train,tok_02899
42,train,tok_02900
42,train,tok_02901
42,train,tok_02902
42,train,tok_02903
42,train,tok_02904
42,train,tok_02906
42,train,tok_02908
42,train,tok_02910
42,train,tok_02911
42,train,tok_02912
42,train,tok_02914
42,train,tok_02916
42,train,tok_02917
42,train,tok_02918
42,train,tok_02920
42,train,tok_02922
42,train,tok_02923
42,train,tok_02925
42,train,tok_02927
42,train,tok_02929
42,train,tok_02930
42,train,tok_02931
42,train,tok_02933
42,train,tok_02935
42,train,tok_02936
42,train,tok_02940
42,train,tok_02941
42,train,tok_02943
42,train,tok_02946
42,train,tok_02947
42,train,tok_02948
42,train,tok_02950
42,train,tok_02951
42,train,tok_02952
42,train,tok_02954
42,train,tok_02955
42,train,tok_02957
42,train,tok_02958
42,train,tok_02959
42,train,tok_02960
42,train,tok_02962
42,train,tok_02963
42,train,tok_02964
42,train,tok_02965
42,train,tok_02967
42,train,tok_02969
42,train,tok_02971
42,train,tok_02972
42,train,tok_02973
42,train,tok_02974
42,train,tok_02977
42,train,tok_02978
42,train,tok_02980
42,train,tok_02981
42,train,tok_02982
42,train,tok_02983
42,train,tok_02984
42,train,tok_02985
42,train,tok_02986
42,train,tok_02989
42,train,tok_02990
42,train,tok_02991
42,train,tok_02992
42,train,tok_02993
42,train,tok_02994
42,train,tok_02995
42,train,tok_02996
42,train,tok_02997
42,train,tok_03000
42,train,tok_03001
42,train,tok_03002
42,train,tok_03003
42,train,tok_03005
42,train,tok_03007
42,train,tok_03008
42,train,tok_03009
42,train,tok_03010
42,train,tok_03011
42,train,tok_03013
42,train,tok_03015
42,train,tok_03016
42,train,tok_03017
42,train,tok_03018
42,train,tok_03019
42,train,tok_03020
42,train,tok_03022
42,train,tok_03024
42,train,tok_03025
42,train,tok_03026
42,train,tok_03028
42,train,tok_03029
42,train,tok_03030
42,train,tok_03033
42,train,tok_03034
42,train,tok_03036
42,train,tok_03037
42,train,tok_03039
42,train,tok_03040
42,train,tok_03041
42,train,tok_03044
42,train,tok_03045
42,train,tok_03046
42,train,tok_03047
42,train,tok_03049
42,train,tok_03050
42,train,tok_03051
42,train,tok_03052
42,train,tok_03054
42,train,tok_03057
42,train,tok_03059
42,train,tok_03062
42,train,tok_03063
42,train,tok_03065
42,train,tok_03066
42,train,tok_03067
42,train,tok_03068
42,train,tok_03069
42,train,tok_03072
42,train,tok_03073
42,train,tok_03075
42,train,tok_03076
42,train,tok_03077
42,train,tok_03079
42,train,tok_03080
42,train,tok_03082
42,train,tok_03084
42,train,tok_03085
42,train,tok_03092
42,train,tok_03094
42,train,tok_03095
42,train,tok_03097
42,train,tok_03098
42,train,tok_03100
42,train,tok_03101
42,train,tok_03102
42,train,tok_03103
42,train,tok_03104
42,train,tok_03106
42,train,tok_03108
42,train,tok_03110
42,train,tok_03111
42,train,tok_03112
42,train,tok_03114
42,train,tok_03116
42,train,tok_03117
42,train,tok_03119
42,train,tok_03120
42,train,tok_03123
42,train,tok_03124
42,train,tok_03125
42,train,tok_03127
42,train,tok_03128
42,train,tok_03129
42,train,tok_03132
42,train,tok_03135
42,train,tok_03137
42,train,tok_03139
42,train,tok_03140
42,train,tok_03141
42,train,tok_03144
42,train,tok_03147
42,train,tok_03150
42,train,tok_03152
42,train,tok_03153
42,train,tok_03155
42,train,tok_03157
42,train,tok_03158
42,train,tok_03159
42,train,tok_03161
42,train,tok_03162
42,train,tok_03163
42,train,tok_03166
42,train,tok_03167
42,train,tok_03169
42,train,tok_03170
42,train,tok_03171
42,train,tok_03172
42,train,tok_03174
42,train,tok_03176
42,train,tok_03178
42,train,tok_03179
42,train,tok_03180
42,train,tok_03184
42,train,tok_03185
42,train,tok_03186
42,train,tok_03187
42,train,tok_03189
42,train,tok_03194
42,train,tok_03195
42,train,tok_03197
42,train,tok_03198
42,train,tok_03200
42,train,tok_03201
42,train,tok_03203
42,train,tok_03204
42,train,tok_03205
42,train,tok_03206
42,train,tok_03208
42,train,tok_03210
42,train,tok_03211
42,train,tok_03212
42,train,tok_03213
42,train,tok_03214
42,train,tok_03216
42,train,tok_03217
42,train,tok_03219
42,train,tok_03220
42,train,tok_03222
42,train,tok_03223
42,train,tok_03224
42,train,tok_03228
42,train,tok_03229
42,train,tok_03231
42,train,tok_03233
42,train,tok_03234
42,train,tok_03235
42,train,tok_03236
42,train,tok_03238
42,train,tok_03243
42,train,tok_03246
42,train,tok_03248
42,train,tok_03249
42,train,tok_03251
42,train,tok_03252
42,train,tok_03253
42,train,tok_03254
42,train,tok_03257
42,train,tok_03258
42,train,tok_03259
42,train,tok_03260
42,train,tok_03261
42,train,tok_03263
42,train,tok_03264
42,train,tok_03265
42,train,tok_03266
42,train,tok_03267
42,train,tok_03268
42,train,tok_03269
42,train,tok_03274
42,train,tok_03276
42,train,tok_03278
42,train,tok_03279
42,train,tok_03282
42,train,tok_03283
42,train,tok_03284
42,train,tok_03287
42,train,tok_03291
42,train,tok_03292
42,train,tok_03294
42,train,tok_03295
42,train,tok_03296
42,train,tok_03299
42,train,tok_03300
42,train,tok_03301
42,train,tok_03302
42,train,tok_03303
42,train,tok_03304
42,train,tok_03306
42,train,tok_03307
42,train,tok_03310
42,train,tok_03312
42,train,tok_03318
42,train,tok_03319
42,train,tok_03321
42,train,tok_03322
42,train,tok_03323
42,train,tok_03325
42,train,tok_03326
42,train,tok_03327
42,train,tok_03328
42,train,tok_03329
42,train,tok_03330
42,train,tok_03332
42,train,tok_03335
42,train,tok_03339
42,train,tok_03341
42,train,tok_03344
42,train,tok_03345
42,train,tok_03346
42,train,tok_03349
42,train,tok_03351
42,train,tok_03352
42,train,tok_03353
42,train,tok_03354
42,train,tok_03355
42,train,tok_03359
42,train,tok_03360
42,train,tok_03361
42,train,tok_03363
42,train,tok_03364
42,train,tok_03366
42,train,tok_03368
42,train,tok_03369
42,train,tok_03370
42,train,tok_03372
42,train,tok_03373
42,train,tok_03374
42,train,tok_03375
42,train,tok_03378
42,train,tok_03382
42,train,tok_03383
42,train,tok_03384
42,train,tok_03385
42,train,tok_03386
42,train,tok_03387
42,train,tok_03388
42,train,tok_03389
42,train,tok_03391
42,train,tok_03392
42,train,tok_03393
42,train,tok_03395
42,train,tok_03396
42,train,tok_03397
42,train,tok_03400
42,train,tok_03401
42,train,tok_03403
42,train,tok_03404
42,train,tok_03405
42,train,tok_03406
42,train,tok_03407
42,train,tok_03410
42,train,tok_03411
42,train,tok_03413
42,train,tok_03416
42,train,tok_03417
42,train,tok_03418
42,train,tok_03419
42,train,tok_03422
42,train,tok_03423
42,train,tok_03424
42,train,tok_03425
42,train,tok_03427
42,train,tok_03429
42,train,tok_03430
42,train,tok_03431
42,train,tok_03433
42,train,tok_03435
42,train,tok_03440
42,train,tok_03441
42,train,tok_03442
42,train,tok_03443
42,train,tok_03446
42,train,tok_03448
42,train,tok_03449
42,train,tok_03450
42,train,tok_03451
42,train,tok_03452
42,train,tok_03454
42,train,tok_03455
42,train,tok_03456
42,train,tok_03458
42,train,tok_03460
42,train,tok_03461
42,train,tok_03462
42,train,tok_03465
42,train,tok_03467
42,train,tok_03468
42,train,tok_03470
42,train,tok_03471
42,train,tok_03472
42,train,tok_03473
42,train,tok_03475
42,train,tok_03476
42,train,tok_03478
42,train,tok_03480
42,train,tok_03481
42,train,tok_03482
42,train,tok_03485
42,train,tok_03486
42,train,tok_03487
42,train,tok_03488
42,train,tok_03489
42,train,tok_03491
42,train,tok_03493
42,train,tok_03494
42,train,tok_03495
42,train,tok_03497
42,train,tok_03498
42,train,tok_03499
42,train,tok_03500
42,train,tok_03501
42,train,tok_03502
42,train,tok_03504
42,train,tok_03505
42,train,tok_03507
42,train,tok_03508
42,train,tok_03509
42,train,tok_03511
42,train,tok_03512
42,train,tok_03513
42,train,tok_03514
42,train,tok_03515
42,train,tok_03518
42,train,tok_03519
42,train,tok_03520
42,train,tok_03523
42,train,tok_03524
42,train,tok_03525
42,train,tok_03528
42,train,tok_03529
42,train,tok_03530
42,train,tok_03531
42,train,tok_03533
42,train,tok_03537
42,train,tok_03538
42,train,tok_03539
42,train,tok_03540
42,train,tok_03541
42,train,tok_03542
42,train,tok_03543
42,train,tok_03545
42,train,tok_03547
42,train,tok_03548
42,train,tok_03551
42,train,tok_03552
42,train,tok_03553
42,train,tok_03555
42,train,tok_03556
42,train,tok_03557
42,train,tok_03558
42,train,tok_03559
42,train,tok_03561
42,train,tok_03562
42,train,tok_03563
42,train,tok_03564
42,train,tok_03566
42,train,tok_03567
42,train,tok_03568
42,train,tok_03571
42,train,tok_03572
42,train,tok_03573
42,train,tok_03576
42,train,tok_03577
42,train,tok_03578
42,train,tok_03579
42,train,tok_03580
42,train,tok_03581
42,train,tok_03582
42,train,tok_03583
42,train,tok_03584
42,train,tok_03585
42,train,tok_03586
42,train,tok_03592
42,train,tok_03593
42,train,tok_03595
42,train,tok_03596
42,train,tok_03598
42,train,tok_03599
42,train,tok_03600
42,train,tok_03601
42,train,tok_03603
42,train,tok_03604
